DATE,station,name,prcp,snow,snwd,tmax,tmin,target
1977-09-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,78,60,76.0
1977-09-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,55,70.0
1977-09-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,70,49,73.0
1977-09-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,73,45,76.0
1977-09-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,51,76.0
1977-10-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.15,0.0,0.0,76,54,58.0
1977-10-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,58,45,61.0
1977-10-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,61,43,65.0
1977-10-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,65,40,69.0
1977-10-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,69,44,62.0
1977-10-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.41,0.0,0.0,62,42,59.0
1977-10-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,59,35,61.0
1977-10-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.45,0.0,0.0,61,50,60.0
1977-10-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,0.0,0.0,60,45,59.0
1977-10-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,44,56.0
1977-10-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,56,39,51.0
1977-10-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,39,51.0
1977-10-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,41,58.0
1977-10-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,58,33,64.0
1977-10-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.05,0.0,0.0,64,37,49.0
1977-10-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,49,32,55.0
1977-10-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,55,26,64.0
1977-10-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,64,44,56.0
1977-10-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,56,42,61.0
1977-10-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,61,33,67.0
1977-10-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,67,37,69.0
1977-10-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,69,46,61.0
1977-10-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,61,48,70.0
1977-10-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,70,48,63.0
1977-10-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,63,53,68.0
1977-10-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,68,56,63.0
1977-10-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,63,46,64.0
1977-10-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,64,45,63.0
1977-10-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,63,40,63.0
1977-10-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,63,43,62.0
1977-10-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,62,47,66.0
1977-11-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,66,49,73.0
1977-11-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,73,47,75.0
1977-11-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,75,58,69.0
1977-11-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,0.0,0.0,69,61,76.0
1977-11-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,61,70.0
1977-11-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.33,0.0,0.0,70,61,66.0
1977-11-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,66,60,68.0
1977-11-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,68,58,73.0
1977-11-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,73,56,64.0
1977-11-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.11,0.0,0.0,64,35,40.0
1977-11-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,32,38.0
1977-11-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,38,25,37.0
1977-11-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,37,21,43.0
1977-11-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,43,28,56.0
1977-11-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.05,0.0,0.0,56,33,53.0
1977-11-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.78,0.0,0.0,53,48,48.0
1977-11-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,48,39,42.0
1977-11-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,42,33,44.0
1977-11-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,44,26,55.0
1977-11-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.15,0.0,0.0,55,42,55.0
1977-11-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.71,0.0,0.0,55,30,42.0
1977-11-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,42,29,51.0
1977-11-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,36,44.0
1977-11-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,44,29,42.0
1977-11-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,0.0,0.0,42,25,25.0
1977-11-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.1,0.0,25,16,35.0
1977-11-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.22,2.1,0.0,35,15,35.0
1977-11-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,2.0,35,23,33.0
1977-11-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,1.0,33,25,55.0
1977-11-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.08,0.0,0.0,55,33,60.0
1977-12-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,60,37,44.0
1977-12-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,44,33,39.0
1977-12-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.24,0.2,0.0,39,33,36.0
1977-12-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,36,22,43.0
1977-12-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.92,0.0,0.0,43,29,29.0
1977-12-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,2.0,0.0,29,3,11.0
1977-12-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,1.0,11,4,32.0
1977-12-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.63,4.0,1.0,32,11,32.0
1977-12-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.05,0.2,3.0,32,1,9.0
1977-12-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.4,3.0,9,1,14.0
1977-12-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,3.0,14,0,36.0
1977-12-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,3.0,36,10,46.0
1977-12-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.14,0.0,2.0,46,35,52.0
1977-12-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.68,0.0,0.0,52,36,38.0
1977-12-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,38,33,56.0
1977-12-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,56,33,59.0
1977-12-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,59,40,50.0
1977-12-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,50,41,49.0
1977-12-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,49,38,46.0
1977-12-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.18,0.0,0.0,46,31,31.0
1977-12-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.3,0.0,31,23,28.0
1977-12-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.1,0.0,28,23,45.0
1977-12-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,45,27,52.0
1977-12-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.18,0.0,0.0,52,29,39.0
1977-12-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.2,0.0,39,9,17.0
1977-12-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,17,4,19.0
1977-12-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.1,0.0,19,10,24.0
1977-12-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,24,5,38.0
1977-12-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,38,18,38.0
1977-12-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,38,27,41.0
1977-12-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,41,30,36.0
1978-01-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,0.4,0.0,36,27,27.0
1978-01-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,27,12,23.0
1978-01-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,23,11,42.0
1978-01-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,42,11,39.0
1978-01-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.25,2.0,0.0,39,31,35.0
1978-01-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,1.0,35,32,47.0
1978-01-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.55,0.0,0.0,47,34,50.0
1978-01-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.03,4.2,0.0,50,20,20.0
1978-01-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.7,5.0,20,-1,7.0
1978-01-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,7,-3,16.0
1978-01-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,4.0,16,4,20.0
1978-01-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.7,4.0,20,2,25.0
1978-01-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,0.9,5.0,25,18,26.0
1978-01-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,1.4,5.0,26,14,20.0
1978-01-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,20,7,20.0
1978-01-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.21,3.6,6.0,20,4,23.0
1978-01-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.54,6.3,10.0,23,19,25.0
1978-01-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,12.0,25,10,24.0
1978-01-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,0.9,11.0,24,14,27.0
1978-01-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.59,6.8,15.0,27,17,22.0
1978-01-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.2,17.0,22,13,17.0
1978-01-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,17.0,17,-7,25.0
1978-01-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,17.0,25,-7,35.0
1978-01-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.33,0.0,14.0,35,7,41.0
1978-01-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.65,0.0,5.0,41,34,40.0
1978-01-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.14,4.4,5.0,40,2,14.0
1978-01-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.3,6.0,14,8,15.0
1978-01-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.6,7.0,15,8,15.0
1978-01-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,15,10,15.0
1978-01-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.2,6.0,15,11,17.0
1978-01-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.8,7.0,17,6,19.0
1978-02-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,19,-3,22.0
1978-02-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,22,13,23.0
1978-02-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,23,6,24.0
1978-02-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,24,10,23.0
1978-02-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,1.6,5.0,23,13,13.0
1978-02-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.2,7.0,13,3,15.0
1978-02-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,15,0,21.0
1978-02-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.2,7.0,21,8,24.0
1978-02-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,24,5,24.0
1978-02-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,24,-5,26.0
1978-02-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,26,0,30.0
1978-02-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,30,14,28.0
1978-02-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,1.6,6.0,28,11,28.0
1978-02-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,28,5,23.0
1978-02-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,23,-4,29.0
1978-02-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.3,7.0,29,20,28.0
1978-02-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,28,11,23.0
1978-02-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,23,8,22.0
1978-02-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,22,1,24.0
1978-02-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,24,1,25.0
1978-02-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,25,8,19.0
1978-02-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,19,8,26.0
1978-02-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.05,0.5,5.0,26,4,30.0
1978-02-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.1,6.0,30,23,34.0
1978-02-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,34,28,28.0
1978-02-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,28,21,26.0
1978-02-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,5.0,26,16,33.0
1978-02-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,4.0,33,15,27.0
1978-03-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.2,4.0,27,11,24.0
1978-03-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,4.0,24,1,26.0
1978-03-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.2,2.5,7.0,26,21,22.0
1978-03-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,22,15,22.0
1978-03-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,22,1,38.0
1978-03-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,38,15,31.0
1978-03-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.2,5.0,31,23,32.0
1978-03-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.24,2.2,5.0,32,26,37.0
1978-03-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,7.0,37,20,41.0
1978-03-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,6.0,41,20,46.0
1978-03-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.26,0.0,4.0,46,22,40.0
1978-03-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,2.0,40,34,47.0
1978-03-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,1.0,47,33,47.0
1978-03-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.27,0.0,0.0,47,36,40.0
1978-03-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,34,39.0
1978-03-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.4,0.0,39,30,36.0
1978-03-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,36,23,40.0
1978-03-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,19,47.0
1978-03-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,47,31,63.0
1978-03-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,63,24,58.0
1978-03-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,58,38,59.0
1978-03-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,30,51.0
1978-03-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.25,0.0,0.0,51,41,41.0
1978-03-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,41,31,43.0
1978-03-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.75,0.0,0.0,43,35,45.0
1978-03-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.7,0.0,0.0,45,38,39.0
1978-03-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,39,34,61.0
1978-03-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,61,36,52.0
1978-03-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,52,30,48.0
1978-03-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,48,24,77.0
1978-03-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,42,76.0
1978-04-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,45,48.0
1978-04-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,0.0,0.0,48,33,73.0
1978-04-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,73,38,70.0
1978-04-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.21,0.0,0.0,70,50,60.0
1978-04-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,60,42,66.0
1978-04-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.5,0.0,0.0,66,44,72.0
1978-04-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,72,41,59.0
1978-04-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,38,57.0
1978-04-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,57,34,80.0
1978-04-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,47,69.0
1978-04-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,69,48,69.0
1978-04-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,69,44,59.0
1978-04-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,40,60.0
1978-04-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,60,35,56.0
1978-04-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,56,34,53.0
1978-04-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,53,31,61.0
1978-04-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,61,34,62.0
1978-04-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.02,0.0,0.0,62,44,63.0
1978-04-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.12,0.0,0.0,63,46,46.0
1978-04-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.2,0.0,0.0,46,41,43.0
1978-04-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.09,0.0,0.0,43,36,56.0
1978-04-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,56,27,51.0
1978-04-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.1,0.0,0.0,51,41,66.0
1978-04-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,66,40,51.0
1978-04-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.41,0.0,0.0,51,47,64.0
1978-04-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,64,43,64.0
1978-04-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,64,36,65.0
1978-04-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,65,35,68.0
1978-04-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,68,38,58.0
1978-04-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,58,37,52.0
1978-05-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,52,30,59.0
1978-05-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,31,65.0
1978-05-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,65,30,50.0
1978-05-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.63,0.0,0.0,50,44,54.0
1978-05-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,54,46,54.0
1978-05-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,54,43,56.0
1978-05-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,56,41,66.0
1978-05-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.36,0.0,0.0,66,54,69.0
